id;adi;yeri;hatlar;point;px;py;weight;is_active;sp_distance;sp_duration;sp_weight
2159;30639;Hüseyingazi Mh.Mamak Cd.Mamak;220-3,221-3,343,347,347-6,348,349,350,352,355,355-4,355-6,357,359,361,363,374-1,377;;39.9326;32.91;0;f;20909.3;2184.5;4418.5
2160;11607;Kızılay Mh.Atatürk Blv.Çankaya;222,222-2,288,288-2,288-6;;39.9228;32.8541;0;f;15630.9;1527.1;3080.4
2161;11748;Tulumtaş Mh.2582.Sk.Gölbaşı;192,194,196;;39.758;32.6538;0;f;28395.7;2081.4;4176.7
2162;31320;Karapürçek Mh.309.Cd.Altındağ;312,312-1,314,315,320,321,321-6,322,335;;39.9654;32.9815;0;f;30253.4;2804.2;5716.9
2163;51453;İstasyon Mh.Mh.2340.Sk.Etimesgut;530-2,538;;39.9368;32.6603;0;f;14791.8;1806.9;3638.5
2164;10090;Yukarıyurtçu Mh.Turkuaz TOKİ Konutları Yenimahalle;588-1,589;;39.8132;32.5779;0;f;24081.9;2042.4;4211.3
2165;10845;İşçi Blokları Mh.Mh.1506.Cd.Çankaya;134,136;;39.8898;32.8039;0;f;12328.5;1372.4;2798.6
2166;20945;-;288,288-2,288-6;;39.9819;32.8475;0;f;20693.5;1957.8;3975.3
2167;40200;Seyfi Demirsoy Mh.Sarıçam Sk.Altındağ;344-1,344-2,391;;39.9586;32.8893;0;f;20746.3;1670.5;3349.6
2168;41374;-;491;;40.1183;32.9645;0;f;42968.7;3560;7212.3
2169;31487;Lalahan Mh.Lalapaşa Cd.Mamak;398-3;;39.9705;33.1141;0;f;45009.1;3253.1;6525.1
2170;M411;-;METRO-AKM-Keçiören;;39.9427;32.8445;0;f;15915.6;1489.5;2988.4
2171;M5;Gazi Mh.Akköprü Kvş.Yenimahalle;METRO-Batıkent-Kızılay,METRO-Kızılay-Batıkent;;39.9515;32.8343;0;f;17337;1645.3;3307.6
2172;13227;-;101;;39.7843;32.8076;0;f;26582.4;2115.8;4338.9
2173;20519;Uğur Mumcu Mh.1587.Cd.Yenimahalle;293,297;;39.9601;32.7418;0;f;14579.8;1699.8;3414.9
2174;21220;Çiğdemtepe Mh.Aydan Cd.Yenimahalle;213,225;;39.9901;32.7915;0;f;19715.6;2225.6;4503
2175;11815;Ballıkpınar Mh.Çevik Bir Cd.Gölbaşı;177,177-2;;39.7346;32.6974;5;t;21791.5;3082.5;6331.1
2176;20716;Ergenekon Mh.Kızılcahamam Cd.Yenimahalle;271,271-2;;39.9764;32.8102;0;f;19495.8;1953.4;3979.8
2177;20640;Çamlıca Mh.166.Cd.Yenimahalle;211;;39.9503;32.7801;0;f;14703.5;1574.9;3201.1
2178;11647;Doğanbey Mh.Atatürk Blv.Altındağ;153,160,288,288-2,288-6,317-3,318,318-6,319,427-1,427-3,427-6,452-1,456-1,481-1,481-6,482-3;;39.9355;32.854;0;f;16255.5;1620.1;3262.9
2179;31923;Kusunlar Mh.Mh. Mamak;334,334-6,344-2;;39.8598;32.965;0;f;45805.4;3359;6789
2180;12064;Karahasanlı Mh.Ankara Bala Yolu Çankaya;178;;39.6942;32.9719;0;f;52325.5;3722.4;7498.1
2181;30466;Gültepe Mh.721/5.Sk.Altındağ;452-1,456-2;;39.9495;32.8864;5;t;21895;1815.5;3680.5
2182;11665;Doğanbey Mh.Sıhhıye Otobüs Durağı Altındağ;437-1,438-1,439-6,440-1,472-1,474-1,485-1,485-2,486-1,486-6,496;;39.9291;32.8545;0;f;15745.8;1594.4;3195.7
2183;50991;Saray Mh.Akıncılar Sk.Kazan;501,501-2,555-2,555-4;;40.0744;32.6048;0;f;43477.6;2358;4752.6
2184;20990;İncirli Mh.Yunus Emre Cd.Keçiören;273,288,288-2,288-6,414-1;;39.9767;32.8442;0;f;19998.7;1864.5;3785.7
2185;11554;Zübeyde Hanım Mh.İstanbul Cd.Altındağ;201-6,369,504,504-2,504-6,505,505-2,508,508-1,508-3,510,510-2,510-3,510-6,514,514-2,514-3,515,520,520-3,523,523-6,525,525-2,525-6,527-1,533,535,536,540,540-2,540-6,557,560-3,563-3,565,565-6;;39.9484;32.8389;1;t;16815;1598.9;3214.4
2186;30145;Balkiraz Mh.Tıp Fakültesi Cd.Mamak;297-3,330,336,339,339-3,340,341,341-6,346,365,367,373;;39.9294;32.8894;3;t;19090.4;1974.7;4005.1
2187;51064;Altay Mh.Osman Bey Cd.Etimesgut;542,545;;39.9728;32.6444;0;f;18814.6;2062.8;4168.5
2188;51201;Mustafa Kemal Mh.2120.Cd.Çankaya;171;;39.9104;32.7649;0;f;7161;770.6;1576
2189;51059;Şehit Osman Avcı Mh.Selçuklular Cd.Etimesgut;501-2,502-2,531-2,540,540-2,540-6,541,541-1,541-2,541-3,543-2,552,553,555-4,556-4,575;;39.982;32.6485;0;f;19432.1;1905.9;3831.4
2190;40049;Şefkat Mh.Dr.Besim Ömer Cd.Keçiören;404-1,410-1,415-1,415-6;;39.9779;32.8729;0;f;21670.7;1845.9;3720.1
2191;20586;Mehmet Akif Ersoy Mh.Macunköy Metro İç Yolu Yenimahalle;214,214-2,216,216-2,250;;39.9718;32.7663;0;f;16449;1811.5;3698.7
2192;21146;Kalaba Mh.Fatih Cd.Keçiören;203,203-3,204,222-2,252,253,253-6,254,256-2,266,266-6,268,269-2;;39.9657;32.8631;0;f;18966.5;1630.4;3275.5
2193;21176;Yakacık Mh.3585.Cd.Yenimahalle;215,226,226-2,226-4;;40.0338;32.7685;0;f;23291.6;2636.5;5306.7
2194;20823;Etlik Mh.Bağcı Cd.Keçiören;261,261-6,263,263-3,263-4,267,267-2;;39.9845;32.8276;0;f;21312.9;2055.2;4155
2195;21270;Sancaktepe Mh.1572.Cd.Keçiören;281;;39.9957;32.8186;0;f;22432.7;2177.9;4405.6
2196;21138;Işınlar Mh.Yahya Kemal Cd.Yenimahalle;207,208,208-4,282,414-1;;39.9594;32.8193;0;f;18394.8;1731.6;3508.8
2197;21201;Çiğdemtepe Mh.Karşıyaka Mezarlığı Yenimahalle;210;;40.0085;32.793;0;f;21509.7;2625;5435.6
2198;10933;Ehlibeyt Mh.Mevlana Blv.Çankaya;102-2,103-2,104-1,105-1,106-1,107-6,109,178-3,191,191-2,192,193,194,195-1;;39.896;32.8137;0;f;13347.2;1161.9;2329.1
2199;21204;İvedik Osb 1341.Cd.Yenimahalle;217,225,225-2;;39.9969;32.7629;0;f;19361.8;2172.8;4386.4
2200;21326;Kuşcağız Mh.Kartaltepe Cd.Keçiören;222,252,253,253-6,254;;39.9994;32.8522;0;f;23311.5;2198.3;4424.1
2201;20559;Macun Mh.187.Cd.Yenimahalle;250;;39.9553;32.764;0;f;14733.3;1621.1;3293.8
2202;30357;Durali Alıç Mh.931.Sk.Mamak;334-6,353;;39.91;32.9292;0;f;28831.2;2328.9;4670.6
2203;11425;Beştepeler Mh.Alparslan Türkeş Cd.Yenimahalle;339-3,479;;39.9296;32.814;0;f;13643.2;1227.9;2461.1
2204;31425;Ortaköy Mh.19 Mayıs Blv.Mamak;354,354-3,394,394-3,397,398-3;;39.9349;33.0191;0;f;38842;2854;5773.4
2205;30498;Peyami Sefa Mh.355.Sk.Mamak;380,383,385-2;;39.9194;32.895;0;f;19749.7;2159;4497.7
2206;30212;Mutlu Mh.715.Sk.Mamak;373;;39.9059;32.8993;0;f;20453.4;2438.6;5128.1
2207;12399;Birlik Mh.Mh.398.Sk.Çankaya;408;;39.8832;32.8741;0;f;19559;2116.1;4362.6
2208;31301;Kavaklı Mh.Adsaz Sk.Altındağ;315,316,335;;39.9977;33.043;0;f;44884.7;3445.9;6926.3
2209;30897;Üreğil Mh.Kayaş Cd.Mamak;220-3;;39.9179;32.9404;0;f;28511;2206.9;4461.8
2210;40526;Kamil Ocak Mh.Divrik Cd.Keçiören;404-2,415-2,415-6,418-2;;39.9857;32.8836;0;f;22814.1;1891.8;3830.5
2211;11569;Eti Mh.Gazi Mustafa Kemal Blv.Çankaya;202-3,220-3,221-3;;39.9261;32.8476;0;f;16266.2;1532.8;3086.6
2212;41172;Balıkhisar Mh.Mh.Balıkhisar Köyü Yolu Akyurt;468-1;;40.1002;32.9955;0;f;43889.1;3428.3;6969
2213;40766;Yıldırım Beyazıt Mh.Alparslan Türkeş Blv.Pursaklar;485-2,488-1,488-3,490-2,490-3,490-5;;40.0684;32.9739;0;f;38854.7;2883;5803.7
2214;41330;Baraj Mh.Mh. Altındağ;447-2;;40.0116;32.9091;0;f;27996.5;2310.3;4709.6
2215;40589;Aktepe Mh.951.Cd.Keçiören;404-1,410-1,415-1,415-6,416-1,418-1;;39.9995;32.889;0;f;25864.5;2105.8;4286
2216;30854;Bostancık Mh.Çatak Cd.Mamak;324;;39.9597;32.9304;0;f;25085.9;2102.1;4238.4
2217;11600;Kızılay Mh.Atatürk Blv.Çankaya;160,317-3,318,318-6,319;;39.9222;32.8539;0;f;15562.9;1518.9;3064.1
2218;31145;Tepecik Mh.Kayaş Cd.Mamak;342,349;;39.9161;32.9592;0;f;30457.8;2370.7;4778.7
2219;20790;Ayvalı Mh.Afra Sk.Keçiören;207,208,208-4,279-2;;39.9702;32.8235;0;f;19129.1;1873.8;3845.9
2220;31338;Beşikkaya Mh.Karapürçek Cd.Altındağ;311,312,313,315,321,322,335,345;;39.9713;32.9591;0;f;27945.5;2449.3;4934.2
2221;31350;Küçük Kayaş Mh.1878.Sk.Mamak;355,355-4,374-1;;39.909;32.9806;0;f;33044.1;2654.1;5385.7
2222;31361;Kayaş Mh.1528.Sk.Mamak;342,347,347-6,349,350;;39.9146;32.9674;0;f;31029.3;2464.2;5025.3
2223;11280;Eymir Mh.832.Sk.Gölbaşı;137;;39.807;32.8189;0;f;26823.4;2265.3;4622.4
2224;12234;Meşrutiyet Mh.Meşrutiyet Cd.Çankaya;261-6,263,263-2,263-4;;39.9178;32.8567;0;f;17179.1;1774.4;3596
2225;10798;Beştepeler Mh.Eskişehir Yolu Yenimahalle;339-3,511-3,512-3,512-4,521-3,530-3,532-3,541-3,602-6;;39.9115;32.8083;0;f;10634.1;998.9;2002.7
2226;50255;Törekent Mh.Ahmet Kabaklı Cd.Sincan;503-1,507-2,509,515,517,518-1,525-2,525-6,529,531,560,577-1;;39.9889;32.5689;0;f;25325.1;2383.4;4787.5
2227;30987;Beşikkaya Mh.1652.Cd.Altındağ;393;;39.9759;32.9441;0;f;27694.8;2462.8;5018.7
2228;31336;Karapürçek Mh.Karapürçek Cd.Altındağ;311,312,313,315,335,345;;39.9769;32.9649;0;f;28835;2563.5;5163.8
2229;21142;Varlık Mh.Etlik Cd.Yenimahalle;261,261-6,263,263-2,263-3,263-4,267,267-2,267-4,273,277,278,279,279-2,279-6,281,284,284-6,285,286,288,288-2,288-6;;39.9651;32.841;0;f;18384.4;1647.4;3302
2230;B16;Bahçekapı Mh.Güvercin Yolu Etimesgut;BANLİYO-Kayaş-Sincan,BANLİYO-Sincan-Kayaş;;39.9404;32.7957;0;f;18312.9;1715;3436
2231;41176;Balıkhisar Mh.Mh.Balıkhisar Köyü Yolu Akyurt;468-1;;40.0878;32.9809;0;f;41099.4;3283.7;6636.5
2232;30688;-;324,325,329;;39.9528;32.9132;0;f;23101.9;1836.7;3711.2
2233;10717;Üniversiteler Mh.Beytepe Köyü Yolu Çankaya;110,111,175;;39.8892;32.7558;0;f;4312.2;643.1;1320.6
2234;21548;-;222-2,256-2;;39.9781;32.854;0;f;20906.2;1891.2;3845.9
2235;13225;-;101;;39.7964;32.8021;0;f;26222;2080.1;4205.1
2237;21727;Ovacık Mh.Mh.605.Sk.Keçiören;267,267-2,288-6;;40.0129;32.8372;4;t;24622.1;2487.9;5033.5
2238;21749;Yeni Batı Mh.Mh.Fatih Sultan Mehmet Blv.Yenimahalle;501,502,527-2,555-2,556-1;;39.9842;32.6575;3;t;20876.5;2030.5;4148.3
2239;40168;Ziraat Mh.İrfan Baştuğ Cd.Altındağ;114-3,185-3,317-3,325,389,391,403-6,408,413,413-3,418-1,427-1,427-3,427-6,437-1,438-1,439-1,439-6,440-1,441-1,443-1,444-2,446-1,447-1,468-1,472-1,474-1,485-2,486-1,486-6,487-1,487-3,488-1,488-3,489-3,490-2,490-3,490-5,492-1,496;;39.9567;32.8628;0;f;19526.6;1729.8;3470.1
2240;40174;Kavacık Subayevleri Mh.İrfan Baştuğ Cd.Keçiören;114-3,317-3,403-6,408,413,413-3,418-1,427-1,427-3,427-6,437-1,438-1,439-1,439-6,440-1,441-1,443-1,444-2,445-1,446-1,447-1,468-1,472-1,474-1,484-1,485-2,486-1,486-6,487-1,487-3,488-1,488-3,489-3,490-2,492-1,496;;39.9625;32.8687;0;f;19078.3;1585.9;3180
2241;12172;Aziziye Mh.Portakal Çiçeği Sk.Çankaya;427-2,427-3,427-6;;39.89;32.8494;0;f;17041.8;1735.1;3551.5
2242;10828;Çiğdem Mh.Gökkuşağı Sitesi Çankaya;134,136;;39.8821;32.8066;0;f;15384;1425.5;2945.6
2243;20482;İvedik Osb 1468.Cd.Yenimahalle;234;;39.9943;32.734;0;f;18067.8;2216.9;4485.1
2244;20496;İvedik Osb 1354.Cd.Yenimahalle;234;;39.9844;32.7404;0;f;16807.8;2013.8;4083.8
2245;10592;Beytepe Mh.Beytepe Köyü-İncek Köyü Yolu Çankaya;110;;39.858;32.7438;0;f;2172.9;366.8;796.3
2246;11103;Öveçler Mh.1042.Cd.Çankaya;454,454-6;;39.8867;32.829;0;f;15547.6;1453.6;2963.3
2247;20576;Ostim Mh.1297.Cd.Yenimahalle;214,214-2,216,216-2;;39.9815;32.7616;0;f;17805;1948.9;3915
2248;21540;Yayla Mh.Mh.1428.Sk.Keçiören;284,284-6;;39.9911;32.8284;0;f;22440;2270.4;4658.2
2249;20452;İlkyerleşim Mh.1904.Cd.Yenimahalle;287,290;;39.9685;32.7285;0;f;14129.3;1667.4;3399.9
2250;20487;İvedik Osb 1450.Sk.Yenimahalle;234;;39.9886;32.7327;0;f;17180.6;2111.1;4281.7
2251;20615;Mehmet Akif Ersoy Mh.266.Cd.Yenimahalle;201-6,220-3,221-3,297-3;;39.9604;32.7783;0;f;16652;1844;3745.9
2252;10634;Beytepe Mh.İhsan Doğramacı Blv.Çankaya;110,111;;39.8612;32.7626;0;f;4050.4;674.6;1473.9
2253;20664;Demetgül Mh.İvedik Cd.Yenimahalle;201-6;;39.9666;32.7934;0;f;19179.3;1791.8;3592.7
2254;20679;Esentepe Mh.Ragıp Tüzün Cd.Yenimahalle;202,202-3,271-2;;39.968;32.8043;0;f;18947.4;1852.8;3774.7
2255;20690;Anadolu Mh.Güzelyaka Cd.Yenimahalle;205;;39.9712;32.7986;0;f;19819.1;1919.9;3874.7
2256;20705;Anadolu Mh.Anadolu Cd.Yenimahalle;205;;39.9733;32.7995;0;f;19846.1;1932.7;3927.9
2257;20864;Ovacık Mh.605.Sk.Keçiören;286;;40.0141;32.8377;0;f;24806;2518.6;5123.2
2258;11276;Eymir Mh.832.Sk.Gölbaşı;137;;39.8014;32.8133;0;f;26286.8;2184.8;4461.3
2259;20736;Burç Mh.Piri Cd.Yenimahalle;271,271-2;;39.9852;32.8015;0;f;21675.3;2269.4;4620.7
2260;20980;Pınarbaşı Mh.Sanatoryum Cd.Keçiören;145-3,252,254,266,266-6,268,269-2;;39.995;32.8573;0;f;22417.4;2073;4157.3
2261;20747;Ayvalı Mh.146.Cd.Keçiören;225,277,278,279,279-2,279-6,282;;39.9871;32.8158;0;f;22124.7;2142.7;4335.9
2262;20923;Esertepe Mh.Ahmet Şefik Kolaylı Cd.Keçiören;267-4,284,284-6,286;;39.992;32.8392;0;f;22311.7;2191.1;4437.8
2263;11360;-;135-1,173-1,173-4,185-1,185-3,185-6,342;;39.8456;32.8354;0;f;22996.1;2007.9;4093.1
2264;21697;Yükseltepe Mh.Mh.1668.Cd.Keçiören;277,278,282;;39.9983;32.8093;0;f;23570.5;2349.8;4776.6
2265;11370;Örencik Mh.Örencik Serpme Evler Gölbaşı;179;;39.7765;32.8437;0;f;29244.4;2576.9;5187.3
2266;21200;İvedik Mh.İvedik Cd.Yenimahalle;215,226,226-2,226-4;;40.0082;32.7818;0;f;20520.1;2290.4;4632.3
2267;21105;Ragıp Tüzün Mh.Mh.İvedik Cd.Yenimahalle;201-6,271;;39.9627;32.8097;0;f;18150.7;1668.3;3381.6
2268;21384;Atapark Mh.Atapark Cd.Keçiören;252,253,253-6,288,288-2;;40.0091;32.8463;0;f;24624.1;2381.1;4808.6
2269;21523;Yakacık Mh.Mh. Yenimahalle;227,227-4;;40.0415;32.7959;0;f;25417.9;2922.5;5929.1
2270;20641;25 Mart Mh.Şht.Cem Ersever Cd.Yenimahalle;297-3;;39.9576;32.7923;0;f;18902.8;1747.3;3502
2271;40686;Saray Cumhuriyet Mh.Şht.Ahmet Edem Cd.Pursaklar;486-1,486-6;;40.069;32.9264;0;f;33781.5;2565.8;5185.1
2272;21763;Yeni Batı Mh.Mh.2368.Sk.Yenimahalle;201-6,295,298;;39.977;32.6974;0;f;15885.8;1860.1;3754
2273;40415;Karacaören Mh.Mh.Yeşilyurt-Karacaören Yolu Altındağ;441-1,444-2;;40.0396;32.9174;0;f;31096.1;2501.7;5095.7
2274;11667;Sağlık Mh.Celal Bayar Blv.Çankaya;339-3;;39.9287;32.8553;0;f;16945;1752.3;3523.9
2275;21505;Esertepe Mh.Mh.243.Sk.Keçiören;285-2;;39.9862;32.8328;0;f;21392.6;2133;4332.1
2276;21525;Yayla Mh.Mh.Porsuk Sk.Keçiören;267-4,284,284-6;;39.9938;32.8254;0;f;22895.8;2310.2;4719.1
2277;21691;Kuşcağız Mh.Mh.Ulaşan Cd.Keçiören;203,204;;39.9996;32.8468;0;f;23848;2300.2;4657.7
2278;21768;Yayla Mh.Mh.1481.Sk.Keçiören;284,284-6;;39.9953;32.8266;0;f;23020.6;2353.1;4816.1
2279;21729;Kuşcağız Mh.Mh.Gün Sazak Cd.Keçiören;222;;40.0019;32.8527;0;f;23429.9;2219.2;4480.9
2280;21750;Yeni Batı Mh.Mh.Şehit Mehmet Kolcu Sk.Yenimahalle;290;;39.9665;32.7043;0;f;14717.2;1766.6;3579
2281;21770;Çamlıca Mh.Mh.134.Cd.Yenimahalle;211;;39.957;32.782;0;f;15675.1;1660.5;3372.8
2282;11668;Sağlık Mh.Celal Bayar Blv.Çankaya;324,326,329,382;;39.9287;32.8557;0;f;16911;1748.2;3515.7
2283;21841;Mehmet Akif Ersoy Mh.Mh.296.Cd.Yenimahalle;250;;39.9698;32.7644;0;f;16378.3;1798.2;3641.4
2284;21880;İlkyerleşim Mh.Başkent Blv.Yenimahalle;240;;39.9669;32.7319;0;f;14298.8;1681.3;3403
2285;31185;Kusunlar Mh.Kusunlar Köyü Yolu Mamak;363;;39.8896;32.972;0;f;32935;2825;5686.1
2286;30010;Hacettepe Mh.Atatürk Blv.Altındağ;403-6,407-2,408,492-2;;39.9294;32.855;2;t;19403.9;1743;3507.2
2287;31351;Kayaş Mh.Kayaş Cd.Mamak;359,368;;39.9224;32.9904;0;f;33077;2656.3;5346.6
2288;31400;Yeni Bayındır Mh.Bayındır Barajı Mamak;352,369;;39.9194;33.0019;0;f;38233.5;2920.8;5908
2289;10536;İncek Mh.Turgut Özal Blv.Gölbaşı;192,193,194,196;;39.81;32.7058;6;t;9627.6;1321.7;2744.7
2290;40368;Kösrelikızığı Mh.Mh. Pursaklar;470;;40.1042;32.8907;0;f;41554.9;3784.2;7632.8
2291;20999;Kalaba Mh.Sanatoryum Cd.Keçiören;145-3,252,254,266,266-6,268,269-2;;39.9782;32.86;0;f;20423.7;1816.6;3642.8
2292;30015;Anafartalar Mh.Talatpaşa Blv.Altındağ;336,349,352,354,354-3,359,363,368,373,375,394,394-3,397;;39.9338;32.8569;0;f;16944.6;1640.2;3292.2
2293;10373;Beytepe Mh.Beyler Cd.Çankaya;584,592-1,593;;39.8658;32.7085;0;f;5810.6;834.1;1790.9
2294;20216;Özevler Mh.Vatan Cd.Yenimahalle;213,215,217,226,226-2,226-4;;39.9748;32.7752;0;f;17058.2;1897.6;3902.8
2295;21765;Yeni Batı Mh.Mh.Başkent Blv.Yenimahalle;201-6,295,298;;39.9709;32.7046;0;f;14954.1;1748.2;3529.9
2296;21884;-;252,253,253-6,254,256-2,288,288-2;;39.9999;32.8419;0;f;23340.8;2329.4;4726.3
2297;21778;Kuşcağız Mh.Mh.19 Mayıs Cd.Keçiören;256-2;;39.9912;32.8435;0;f;22934.5;2181.2;4447.1
2298;21823;Ovacık Mh.Mh.580.Cd.Keçiören;267,267-2,288-6;;40.0102;32.8373;0;f;24321.8;2449.4;4956.2
2299;10210;Prof.Dr.Ahmet Taner Kışlalı Mh.2432.Cd.Yenimahalle;576,590;;39.8774;32.6751;0;f;8610.7;1096.4;2231.1
2300;21748;Yakacık Mh.Mh. Yenimahalle;227-4;;40.0359;32.8011;0;f;25057.2;2959.6;6066.6
2301;21804;Yükseltepe Mh.Mh.1819.Cd.Keçiören;281;;40.0039;32.8136;0;f;23588.4;2333.4;4730.7
2302;21813;Atapark Mh.Mh.Gaziler Cd.Keçiören;252,253,254,255,257;;40.0125;32.8491;0;f;24967.2;2438.5;4954.7
2303;13524;Kırkkonaklar Mh.Mh.319.Sk.Çankaya;114-3,304,304-6;;39.884;32.8865;0;f;21097.3;2248.6;4589.8
2304;12025;Beynam Köyü Ankara Bala Yolu Bala;178,178-3;;39.6897;32.9228;0;f;56971.5;4021;8073.4
2305;30423;Plevne Mh.Babür Cd.Altındağ;454,454-6;;39.9526;32.8683;0;f;20439.6;1729.6;3486.6
2306;30338;Durali Alıç Mh.Dağlıca Şehitleri Park İçi Yolu Mamak;330,334-6,342,351,353;;39.8948;32.9355;0;f;31357.8;2552.6;5201.9
2307;30369;Durali Alıç Mh.931.Sk.Mamak;334-6,337,353;;39.9075;32.9295;0;f;29111.4;2406.5;4826
2308;30456;Atıfbey Mh.Altındağ Cd.Altındağ;452-2,456-2;;39.9467;32.8735;0;f;21784.3;1910.3;3903
2309;30535;Türközü Mh.433.Sk.Mamak;317-3,318,318-6,319,382;;39.9112;32.8915;0;f;19246;2161.4;4484.6
2310;30707;Altıağaç Mh.231/1.Sk.Mamak;343,348;;39.9426;32.9202;0;f;25222;2004;4082.1
2311;30957;Feridun Çelik Mh.1778.Sk.Altındağ;393;;39.9801;32.9398;0;f;26683.3;2459.4;4997.4
2312;30455;Plevne Mh.Altındağ Cd.Altındağ;452-1,456-1;;39.9467;32.8737;0;f;21234.7;1827.7;3683.3
2313;50567;Atakent Mh.553.Sk.Etimesgut;532,532-3,533,552;;39.953;32.6083;0;f;29524.9;2091.5;4214.8
2314;50503;Yunus Emre Mh.Menderes Cd.Sincan;519-1,520,520-3,521,521-3,531,541-1;;39.9834;32.5998;0;f;22557.2;2144.4;4364.3
2315;12419;Birlik Mh.Doğukent Cd.Çankaya;342,403-6,413,413-3;;39.87;32.8729;0;f;20866.3;2185.1;4472.4
2316;30896;Tepecik Mh.1484.Cd.Mamak;347,347-6,350;;39.9217;32.9584;0;f;31173.4;2479.6;5005.4
2317;30685;Anayurt Mh.Turgut Özal Blv.Mamak;324,325,329,337-4,344-2,354,354-3,369,389,394,394-3,397,398-3;;39.9509;32.9125;0;f;23829.5;1906.4;3823.5
2318;30887;Dostlar Mh.Bedrettin Cömert Cd.Mamak;347,350;;39.9222;32.9445;0;f;28581.4;2412.8;4908.2
2319;11386;Örencik Mh.Örencik Serpme Evler Gölbaşı;179;;39.779;32.8406;0;f;28858.3;2519.1;5071.3
2320;10353;Çayyolu Mh.2713.Sk.Yenimahalle;586;;39.8749;32.6938;0;f;8714.1;1135.6;2329
2321;50137;Çoğlu Mh.Akıncılar Cd.Sincan;504-2,504-6,557,572,573,577,577-1;;40.0161;32.5382;0;f;29568.5;2674.1;5368.1
2322;50374;Gazi Osmanpaşa Mh.414.Cd.Sincan;519-1,520,520-3,521,521-3,531,541-1;;39.994;32.5753;0;f;25712.5;2433.8;4895.6
2323;12215;Devlet Mh.Atatürk Blv.Çankaya;530-3;;39.9167;32.854;0;f;14952;1441.7;2889.2
2324;11529;Doğanbey Mh.Kazım Karabekir Cd.Altındağ;267,442-3,527-2;;39.9405;32.8426;0;f;17929.3;1566.4;3156.2
2325;10463;Mutlukent Mh.Dicle Cd.Çankaya;564,564-1;;39.895;32.7214;0;f;4173.8;566.5;1161.7
2326;31043;Karapürçek Mh.461.Sk.Altındağ;312,312-1,314,315,320,321,321-6,322,335;;39.9709;32.9753;0;f;29569.2;2666.4;5399
2327;30910;Araplar Mh.Araplar Cd.Mamak;349;;39.925;32.9481;0;f;29150.3;2479.8;5030.2
2328;10483;Mutlukent Mh.Dicle Cd.Çankaya;564,564-1;;39.8947;32.7272;0;f;3500.9;465.2;953.7
2329;30940;Doğantepe Mh.Şht.Hacı Osman Dugan Cd.Altındağ;391;;39.9738;32.9132;0;f;23758.3;2028.5;4107.5
2330;31307;Başak Mh.1690.Sk.Mamak;316,320,321-6;;39.965;32.9582;0;f;27827.1;2436.4;4917.6
2331;31337;Başak Mh.Karapürçek Cd.Mamak;311,312,312-1,313,315,321,321-6,322,335;;39.9711;32.9591;0;f;28234;2497.2;5084.4
2332;31972;Kavaklı Mh.Mh. Altındağ;315,316,335;;39.9943;33.0396;0;f;44350.6;3377.4;6788.8
2333;40065;Şefkat Mh.Kızlarpınarı Cd.Keçiören;257,411-2,411-3,419,482-2,482-3,482-6;;39.9871;32.8755;0;f;21777.3;2004.8;4083.2
2334;40234;Şenlik Mh.Akçe Sk.Keçiören;461-2;;39.9986;32.8646;0;f;23158;2194.4;4478.6
2335;50506;Güzelkent Mh.2670.Cd.Etimesgut;545,580-1,585,585-1;;39.9839;32.6021;0;f;23139.6;2228.4;4580.9
2336;30474;Atilla Mh.Mevlana Cd.Altındağ;456-2;;39.9453;32.8815;0;t;22653.9;1917.9;3886.2
2337;31726;Dostlar Mh.Mh.Bedrettin Cömert Cd.Mamak;350;;39.9289;32.9637;0;f;32553.4;2787.2;5661.3
2338;41284;Çınar Mh.Mh.79.Sk.Akyurt;485-2;;40.0648;33.0329;0;f;46498.9;3683.6;7443.4
2339;21290;Yayla Mh.Seyitler Sk.Keçiören;225,267,267-2;;39.9949;32.823;0;f;22645.9;2243.2;4565
2340;21302;Yayla Mh.Yozgat Blv.Keçiören;261,261-6,263,263-3,263-4,284,284-6;;40.0024;32.8232;0;f;23458.2;2318.1;4738.4
2341;21474;Esertepe Mh.Mh.Şht.Mustafa Ercigez Cd.Keçiören;285-2;;39.9901;32.8298;0;f;22080.5;2184.4;4466.2
2342;40359;Fatih Mh.Sapanca Sk.Pursaklar;486-2,486-6;;40.055;32.9049;0;f;31733.3;2632.9;5317.4
2343;21859;-;278;;39.9852;32.8085;0;f;22380;2189.1;4425.8
2344;30594;-;324,325,329;;39.9563;32.9053;0;f;22261.6;1821.8;3683
2345;51561;-;580,580-1;;40.0074;32.6172;0;f;35194.8;2321;4706.6
2346;31359;Kayaş Mh.Kayaş Cd.Mamak;342,347,347-6,349,350;;39.9158;32.9612;0;f;30446.7;2351;4745.5
2347;41005;Yeşiltepe Mh.Çubuk Cd.Akyurt;488-2,488-3;;40.1422;33.0912;5;t;52554.3;3922.3;7938
2348;40603;Baraj Mh.1497/3.Sk.Altındağ;447-1;;39.9978;32.9109;0;f;25010.9;2110.2;4269.9
2349;21358;Hisar Mh.Bağlum Blv.Keçiören;225,266,266-6,268;;40.0465;32.8423;5;t;33645.8;2719.4;5478
2350;40996;Yeşiltepe Mh.Çubuk Cd.Akyurt;488-1,488-3;;40.136;33.0867;0;f;51747.8;3818.4;7730.2
